X,Y,Z,item,pagerank,chosen
-4.3398843,-7.7288446,29.600597,dmb-t/h,7.6815248109906e-05,0.0
7.5565405,16.92693,16.42192,pragmatism,4.194187453002299e-05,0.0
16.08898,-3.9101098,5.856792,stemming,9.743388860406735e-05,0.0
0.6453675,13.121536,-14.76545,tetrachromacy,0.0008266576159791446,0.0
8.66408,-15.478684,-6.782664,crime mapping,4.2337225667961726e-05,0.0
-8.248853,-13.055017,-0.98484546,kernel density estimation,8.992149621826421e-05,0.0
10.8035,-4.253503,-25.532236,lifelog,6.770937311851975e-05,0.0
-14.162198,9.765909,17.954594,virtuous circle and vicious circle,4.2337225667961726e-05,0.0
-6.3482747,14.813989,6.0614486,digital circuit,4.2337225667961726e-05,0.0
-12.1708355,10.177236,-4.848944,programmable system on a chip,4.2337225667961726e-05,0.0
-15.62669,10.279319,-18.738897,vdpau,0.00010388843510754214,0.0
3.6231735,12.507062,-5.0032363,neurophysics,7.115830583004803e-05,0.0
2.5414987,9.723575,-2.187431,neural decoding,9.042016658159106e-05,0.0
-1.7486455,3.7155995,-19.042168,videography,5.145271955436975e-05,0.0
15.972323,-9.060196,-0.29196656,enterprise search,5.145271955436975e-05,0.0
5.4113965,3.0746326,-25.843964,wearable technology,5.010201944053798e-05,0.0
-16.761438,3.0328424,-20.27722,gpu cache,5.010201944053798e-05,0.0
3.0743718,19.11693,9.065911,inverted spectrum,5.010201944053798e-05,0.0
4.321246,19.098904,-8.739198,sensory processing disorder,5.010201944053798e-05,0.0
6.817937,-23.126945,10.69085,learning analytics,5.010201944053798e-05,0.0
-17.672245,-10.579628,8.07054,response surface methodology,5.010201944053798e-05,0.0
-3.6369286,-0.5032055,-19.958527,computer stereo vision,7.856611723716998e-05,0.0
7.8665547,17.210007,7.6632996,mental body,5.010201944053798e-05,0.0
9.409804,-7.032533,-2.6511068,issue mapping,5.010201944053798e-05,0.0
-20.945303,5.6814156,5.8313613,fixed-point arithmetic,0.00011113333570181934,0.0
-18.068914,-17.622562,11.110595,differential equation,5.010201944053798e-05,0.0
-10.067785,-4.8522544,10.617186,decision tree learning,5.010201944053798e-05,0.0
-6.9714127,8.247357,13.945494,boolean algebra,5.010201944053798e-05,0.0
-7.4757214,-5.889623,9.730249,boosting (machine learning),0.00016227667968217577,0.0
-11.810573,-5.927594,-17.35719,computer-aided industrial design,0.00011113333570181934,0.0
3.6628265,-8.978403,-18.278816,home automation,7.509577701874546e-05,0.0
-17.967539,4.2090144,-16.090937,molecular modeling on gpu,4.8033360248072197e-05,0.0
0.34997094,18.400105,-14.373006,rgb color model,4.8033360248072197e-05,0.0
12.461081,-12.320761,-16.161625,open content,0.00011444322764411066,0.0
22.730345,-7.91255,7.395895,semantic query,4.8033360248072197e-05,0.0
17.136087,-18.275978,0.97978306,statistical semantics,5.115820770083022e-05,0.0
17.0894,6.3623557,7.795808,speech–language pathology,5.115820770083022e-05,0.0
-20.694702,2.1363065,7.7759795,flops,5.115820770083022e-05,0.0
-0.08068249,-24.095526,18.45218,assignment problem,5.115820770083022e-05,0.0
0.8563149,-8.79728,-11.015153,applications of artificial intelligence,5.115820770083022e-05,0.0
-22.914293,-6.880884,0.27273148,finite difference method,5.115820770083022e-05,0.0
-3.7847817,-1.9726055,-9.632146,feature extraction,5.115820770083022e-05,0.0
14.52327,-8.275922,-11.580221,dispersed knowledge,5.115820770083022e-05,0.0
-2.2676702,9.669314,-0.9200017,neural oscillation,8.8903778937263e-05,0.0
-10.2262535,6.098386,-17.50421,brute force attack,5.164186051643784e-05,0.0
13.09789,3.84348,17.033802,computational semantics,5.164186051643784e-05,0.0
-7.52013,-5.677484,-18.611113,cad standards,4.7845246055292955e-05,0.0
-16.147232,-2.186948,2.5226126,transistor,4.7845246055292955e-05,0.0
6.838183,4.5535083,-2.7108126,memory-prediction framework,4.7845246055292955e-05,0.0
-5.634273,-4.1180916,-4.5733147,blob detection,4.7845246055292955e-05,0.0
-9.148288,-20.256456,11.097526,hybrid system,0.00044142426780345134,0.0
19.549408,6.0119543,16.822788,glottochronology,7.094034125718966e-05,0.0
-4.467685,14.6384,18.54488,truth value,4.7845246055292955e-05,0.0
-2.9946966,10.684778,10.922959,algebraic normal form,4.7845246055292955e-05,0.0
19.907225,17.73024,-5.8508463,knowledge ecosystem,4.7845246055292955e-05,0.0
10.196092,4.8586564,20.950401,combinatory logic,4.7845246055292955e-05,0.0
4.4195876,4.5923586,14.90634,relational model,4.7845246055292955e-05,0.0
12.254004,-11.903819,1.8943015,word2vec,0.0005146510168861574,0.0
-8.088116,-12.0342,-21.583662,panoramic photography,4.7845246055292955e-05,0.0
-3.525616,-20.312159,6.8748507,particle filter,7.382334072912874e-05,0.0
21.772802,-3.2136147,4.989522,voice user interface,4.89788449575351e-05,0.0
-23.597357,12.994067,-1.2010691,memory-mapped i/o,4.89788449575351e-05,0.0
-6.5659256,9.005107,14.773019,boolean logic,4.89788449575351e-05,0.0
6.275127,-1.4909017,-3.3739877,gene expression programming,5.209378350339899e-05,0.0
-14.568712,7.611703,-17.795382,microsoft windows,5.209378350339899e-05,0.0
10.668699,-3.8476012,-21.775875,personal knowledge base,5.209378350339899e-05,0.0
-15.688164,9.711337,-1.5642575,"single instruction, multiple data",5.209378350339899e-05,0.0
-26.009445,-7.7330213,3.3574176,finite volume method,5.209378350339899e-05,0.0
-4.5285425,0.31619743,26.37589,topological graph theory,5.209378350339899e-05,0.0
7.3915358,10.620241,-0.06231332,cognition,5.209378350339899e-05,0.0
10.565927,-20.738396,2.7679422,social media mining,5.209378350339899e-05,0.0
-17.779446,-12.452751,-0.9860044,hierarchical modulation,5.209378350339899e-05,0.0
4.9054537,16.549858,13.861647,scientific realism,5.209378350339899e-05,0.0
-18.745209,9.742852,-9.496927,multicore,5.209378350339899e-05,0.0
-30.52962,-5.7353063,2.9957175,applied element method,5.209378350339899e-05,0.0
18.608461,-6.871884,0.10129513,search engine,5.209378350339899e-05,0.0
21.980679,-11.623536,9.210779,linked data,5.209378350339899e-05,0.0
2.1812189,14.173161,-10.576049,visual agnosia,5.209378350339899e-05,0.0
1.65967,7.301884,-25.778072,satellite imagery,5.209378350339899e-05,0.0
4.5280585,0.08983354,-26.350628,head-mounted display,5.209378350339899e-05,0.0
-20.45894,16.022,0.7325823,at attachment,5.209378350339899e-05,0.0
0.09081884,21.340353,4.92496,heterophenomenology,0.00011999131794975329,0.0
7.106391,3.1783903,-18.37001,spatial contextual awareness,5.209378350339899e-05,0.0
-21.63867,14.765598,5.7136025,polling (computer science),5.209378350339899e-05,0.0
-11.13664,13.530818,-11.792158,video card,5.209378350339899e-05,0.0
12.583436,12.081312,4.966583,relational frame theory,5.209378350339899e-05,0.0
-5.257646,12.115075,6.2150583,logic minimization,5.209378350339899e-05,0.0
14.57461,9.796728,-15.397757,eye movement in language reading,5.209378350339899e-05,0.0
14.510633,-1.9504058,16.573336,controlled natural language,5.209378350339899e-05,0.0
16.028091,-7.423585,-25.815454,surveillance capitalism,0.0002370191440069852,0.0
-8.307822,-14.349292,-2.897011,density estimation,8.090523951686195e-05,0.0
-5.584068,10.404794,14.321213,laws of form,5.209378350339899e-05,0.0
-15.589574,11.061504,-16.377373,directx video acceleration,7.518887870529569e-05,0.0
-15.017505,-11.594911,-2.5810807,gaussian filter,5.209378350339899e-05,0.0
-3.9477768,7.65078,19.700296,logical graph,4.577563273829183e-05,0.0
-18.846132,-9.071719,11.069025,optimization (mathematics),0.0006041115212160645,0.0
13.604135,10.287088,-4.160709,human cognome project,9.685267137270144e-05,0.0
-25.847208,1.7992427,-0.1804285,computational physics,4.577563273829183e-05,0.0
12.590845,9.368244,-7.035813,spiking neural network,7.37073927176305e-05,0.0
-1.5913984,-3.1888177,-18.721909,dermascanner,4.577563273829183e-05,0.0
-15.683452,12.514439,-6.906627,physics processing unit,0.00012001823259837978,0.0
-8.06532,-22.755703,10.193745,sliding mode control,4.577563273829183e-05,0.0
16.191149,-14.959284,0.23322763,topic model,4.577563273829183e-05,0.0
6.879976,16.127974,-17.483196,optometry,4.577563273829183e-05,0.0
-23.730127,-8.118506,3.315509,finite differences,4.577563273829183e-05,0.0
6.7998314,2.5583792,-9.566698,dream argument,4.577563273829183e-05,0.0
23.657204,-1.723321,-6.6088166,wiki,5.135347421944401e-05,0.0
-8.091764,11.684715,11.014727,kleene logic,5.135347421944401e-05,0.0
22.99322,-5.8956656,3.874311,natural user interface,5.135347421944401e-05,0.0
3.6173124,22.152935,3.9714842,parallel distributed processing,5.135347421944401e-05,0.0
-5.10188,-18.23995,1.0752842,sparse coding,8.427833692237136e-05,0.0
2.9306087,9.865909,-3.6107001,patch clamp,0.00010602360901372106,0.0
-19.131672,8.324903,-7.32126,openmp,5.135347421944401e-05,0.0
-7.759562,-2.3480155,8.687867,machine learning,5.135347421944401e-05,0.0
-7.971671,-10.183452,2.6101449,support vector machine,5.135347421944401e-05,0.0
-11.715115,16.85141,9.323633,verilog,5.135347421944401e-05,0.0
15.47009,-15.978703,-12.23372,data sharing,4.96469697135265e-05,0.0
-12.241084,11.573818,-19.00181,tensor processing unit,4.96469697135265e-05,0.0
-11.938876,1.6206224,-6.5332446,resistor,0.00014068394473495174,0.0
-18.863922,10.008727,9.0577545,bitwise operation,4.96469697135265e-05,0.0
-20.673128,9.200499,-5.1275554,sequencel,0.0007322832013922274,0.0
-8.009333,-10.698468,14.093183,maximum entropy method,4.96469697135265e-05,0.0
-4.5159907,-6.8062167,-12.882137,algorithmic art,0.00012761548772143169,0.0
10.807448,19.68316,-1.9365073,fregoli delusion,0.00031693541960386783,0.0
15.683146,-21.888489,-3.3421068,collective memory,8.662221277865305e-05,0.0
-26.095602,2.400495,2.3756118,numerical analysis,0.0005411726393078284,0.0
-16.876488,8.835705,-2.4089594,swar,0.00010979459885446278,0.0
7.466943,17.537033,13.455382,instrumentalism,6.441756371950798e-05,0.0
-25.080378,14.223926,2.4283247,autonomous peripheral operation,0.00012852165276342007,0.0
15.730162,2.7566442,16.5,text simplification,4.822620806419106e-05,0.0
-11.539788,3.210849,-1.1263402,computer engineering,4.822620806419106e-05,0.0
6.2709775,10.647274,20.226229,frame problem,4.822620806419106e-05,0.0
15.083689,11.99349,0.3086387,motor cognition,4.822620806419106e-05,0.0
20.72121,-5.123095,4.674832,natural language user interface,0.00041180193917150765,0.0
-10.777689,-16.94761,-10.101828,scaled correlation,0.0008446025919217423,0.0
-12.908978,-18.490023,13.767186,renewal theory,4.822620806419106e-05,0.0
-11.664652,3.7065635,-5.84541,electronic design automation,4.822620806419106e-05,0.0
15.21881,4.3624377,-0.42330343,cognitive science of religion,0.0010787360593474272,0.0
-1.6427232,-8.370492,3.4772997,automated machine learning,9.773271037191214e-05,0.0
-8.2787,-12.271661,-21.504747,panography,5.629438889366647e-05,0.0
-6.938862,-19.17235,0.7320639,autoencoder,5.629438889366647e-05,0.0
8.618817,9.938055,-4.8444514,neuroplasticity,5.629438889366647e-05,0.0
13.956761,-5.679801,-25.477783,sousveillance,5.629438889366647e-05,0.0
-3.5979276,-10.831324,-1.3241838,ogg vorbis,9.289444090430613e-05,0.0
-1.3705244,-3.1015964,-19.455778,3d body scanning,5.030254063665866e-05,0.0
-6.138224,15.345262,-8.546539,persistence of vision,5.030254063665866e-05,0.0
7.4367743,-1.4838132,18.664598,conceptual graph,5.030254063665866e-05,0.0
-11.558366,11.784888,0.15348046,computer hardware,5.030254063665866e-05,0.0
2.1860728,19.24012,4.1846223,integrated information theory,0.0001418315123012175,0.0
14.084262,-1.4737359,4.4590607,terminology extraction,8.223141871272945e-05,0.0
-14.489737,-3.3499806,-0.13142766,analog electronics,0.00015353765252871534,0.0
-1.9891039,-14.913904,7.8114605,computer experiment,0.0005247868093472433,0.0
2.2309527,7.141967,-1.2837491,biological neuron model,5.030254063665866e-05,0.0
-5.458038,-3.3057225,-6.5695724,edge detection,5.030254063665866e-05,0.0
3.1986954,-12.39104,-9.475993,lawbot,0.0025940482606287237,0.0
-14.201882,-12.082636,-0.910947,scale space,5.030254063665866e-05,0.0
-24.936718,3.5723877,4.4390492,significant digits,5.030254063665866e-05,0.0
-3.5004814,-6.624888,-6.198927,semi-differentiability,0.00016763072359695194,0.0
-6.498182,-6.305772,6.7923646,bootstrapping (statistics),5.030254063665866e-05,0.0
16.628109,-10.090543,4.3004665,text analytics,5.030254063665866e-05,0.0
-20.894348,10.029551,7.452643,primitive data type,0.0002631169257160178,0.0
-4.0426054,-14.0843315,-3.435543,self-organizing map,0.00020801740287397914,0.0
-3.5844438,2.3451967,-19.713385,2d to 3d conversion,4.46318454453444e-05,0.0
-13.73573,11.8292055,5.192422,functional completeness,0.00042318789587494286,0.0
0.37627077,-22.32527,-2.441163,intelligence cycle,0.00024220731526028124,0.0
6.6647387,-14.917399,-18.85431,opencv,0.0001235319520077332,0.0
-11.916124,-2.8964827,-2.268556,inductor,0.00023415861153919666,0.0
-15.3824415,8.293531,-0.93940336,simd,0.0005574993870093061,0.0
12.328032,13.358258,3.7049313,image schema,0.00046416906289911507,0.0
0.5176714,6.7303104,-4.9427214,neuroinformatics,0.0004745073581404578,0.0
-5.993946,6.2861805,16.786026,algebra of sets,4.426173930091969e-05,0.0
9.930192,0.29363337,10.659352,chatbot,0.000525966790552709,0.0
-21.04138,-9.521003,14.926478,fisheries,0.0005709961798312363,0.0
-3.2162983,-17.878042,-8.4783535,radial basis function network,7.47110960891234e-05,0.0
-2.09911,8.931714,-23.613956,multispectral imaging,0.0001675008798943956,0.0
-10.511455,2.82524,-3.371786,electrical engineering,0.0003002948049672029,0.0
-7.0723696,-21.83109,-2.6992674,independent component analysis,0.0001004063033786982,0.0
-12.307206,16.890778,10.097177,vhdl,0.00019390855772100055,0.0
-2.562902,0.22335027,-23.368048,motion parallax,0.0010824370382027007,0.0
-16.54056,8.858287,-17.787415,x-video bitstream acceleration,0.0003071140965114536,0.0
-0.8768822,4.7517076,-16.24799,smart camera,5.529920610659056e-05,0.0
-4.332883,-10.69013,-14.755938,digital architecture,5.529920610659056e-05,0.0
-3.5194108,-4.473363,-5.0777044,structure tensor,5.529920610659056e-05,0.0
-16.170723,-4.9432373,-3.3330984,frequency response,8.371029025587227e-05,0.0
-1.8688147,10.639415,13.328403,boolean domain,5.529920610659056e-05,0.0
8.659948,-0.16880214,-2.4387195,genetic algorithm,0.00012371101883644175,0.0
8.588221,1.2276279,-12.208019,computational sociology,5.044822718890865e-05,0.0
4.2064023,-8.883505,-7.696185,clinical decision support system,0.00011767120487121014,0.0
-8.696471,-10.764351,2.9860246,support-vector machine,5.044822718890865e-05,1.0
-2.1487472,1.5676984,15.457122,predicate (logic),5.044822718890865e-05,0.0
8.377789,-13.189044,0.19390872,convolutional neural network,5.044822718890865e-05,1.0
11.263122,-9.385061,-7.5915794,stakeholder analysis,5.044822718890865e-05,0.0
13.070623,-2.448017,-5.7008414,bees algorithm,5.044822718890865e-05,0.0
12.734525,0.57308745,-23.313896,quantified self,5.044822718890865e-05,0.0
-1.3974396,10.29143,-23.217216,imaging spectroscopy,0.0008719826240061498,0.0
0.0917173,7.8499846,17.364109,higher-order logic,5.044822718890865e-05,0.0
14.123812,10.342375,-9.187934,habituation,5.044822718890865e-05,0.0
13.486863,11.804579,-11.195348,adaptation (eye),5.044822718890865e-05,0.0
15.606929,-11.217569,1.1318998,compound term processing,5.044822718890865e-05,0.0
-2.1921368,-9.067218,21.126976,turbo code,5.044822718890865e-05,0.0
4.409372,-21.605946,3.2180533,actuarial science,0.00060600610909755,0.0
-1.8933626,13.442578,-20.684364,color temperature,5.044822718890865e-05,0.0
-19.698874,-5.8131604,-6.214182,point spread function,0.00014455790746786712,0.0
18.300236,-6.6040516,3.8707418,search engine indexing,5.044822718890865e-05,0.0
15.795336,-9.723545,3.8246644,textmining,5.044822718890865e-05,0.0
4.197216,10.198553,-9.511107,cortical area,5.044822718890865e-05,0.0
10.637558,13.261244,12.975445,psyche (psychology),5.044822718890865e-05,0.0
-4.467995,2.9061923,7.7050295,mcda,5.890731474728098e-05,0.0
-6.949181,-6.3576994,8.139704,bootstrap aggregating,5.890731474728098e-05,0.0
14.159095,2.324693,7.991947,systemic functional linguistics,5.890731474728098e-05,0.0
-1.941762,-21.484734,11.916474,dynamic programming,7.850720335242307e-05,0.0
-14.546058,14.269763,9.761683,combinational logic,4.9296775759213456e-05,0.0
-0.48398733,-6.832089,10.380193,predictive inference,0.0009929963230972843,0.0
-12.652976,4.8185925,-19.827076,computer monitor,4.9296775759213456e-05,0.0
-13.20709,13.26633,14.705567,race hazard,4.9296775759213456e-05,0.0
2.552184,-23.373325,14.097727,odds algorithm,4.9296775759213456e-05,0.0
5.1398077,16.555822,-9.457289,aphasia,4.0819782416769086e-05,0.0
-3.025157,-6.054222,-11.512152,algorithmic composition,5.3103305783623706e-05,0.0
19.706417,-17.674244,-9.060367,human–computer interaction,5.3103305783623706e-05,0.0
-3.2818036,1.2765363,26.88556,planar graph,0.0002427589584460597,0.0
23.46339,0.29283544,-5.5049934,think tank,7.619744586952986e-05,0.0
-25.49115,7.4756,7.197269,c99,4.797272127418501e-05,0.0
24.8153,-3.0238366,13.006518,language immersion,4.797272127418501e-05,0.0
8.647625,12.553883,9.5980425,neuro-linguistic programming,4.797272127418501e-05,0.0
-8.603462,-11.456196,10.244219,maximum entropy thermodynamics,4.797272127418501e-05,0.0
-3.1236129,-9.600934,-13.581079,digital morphogenesis,0.00014938157116588336,0.0
10.426721,-12.17515,-19.684977,rapid prototyping,8.061098250884798e-05,0.0
2.8771844,11.6727,6.4593654,mind mapping,4.797272127418501e-05,0.0
0.06036983,-3.1632857,-17.689215,structured-light 3d scanner,4.797272127418501e-05,0.0
10.823444,12.306918,-6.9532886,psychophysics,4.797272127418501e-05,1.0
-12.71378,-8.22625,-5.0498266,filter (signal processing),4.797272127418501e-05,0.0
